filename,label,label_id,subject,activity,clip,frame
data\fall_data\Subject1\Activity1\4\img_000013.png,no_fall,0,Subject1,Activity1,4,13
data\fall_data\Subject1\Activity1\4\img_000014.png,no_fall,0,Subject1,Activity1,4,14
data\fall_data\Subject1\Activity1\4\img_000015.png,no_fall,0,Subject1,Activity1,4,15
data\fall_data\Subject1\Activity1\4\img_000016.png,no_fall,0,Subject1,Activity1,4,16
data\fall_data\Subject1\Activity1\4\img_000017.png,no_fall,0,Subject1,Activity1,4,17
data\fall_data\Subject1\Activity1\4\img_000018.png,no_fall,0,Subject1,Activity1,4,18
data\fall_data\Subject1\Activity1\4\img_000019.png,no_fall,0,Subject1,Activity1,4,19
data\fall_data\Subject1\Activity1\4\img_000020.png,no_fall,0,Subject1,Activity1,4,20
data\fall_data\Subject1\Activity1\4\img_000021.png,no_fall,0,Subject1,Activity1,4,21
data\fall_data\Subject1\Activity1\4\img_000022.png,no_fall,0,Subject1,Activity1,4,22
data\fall_data\Subject1\Activity1\4\img_000023.png,no_fall,0,Subject1,Activity1,4,23
data\fall_data\Subject1\Activity1\4\img_000024.png,no_fall,0,Subject1,Activity1,4,24
data\fall_data\Subject1\Activity1\4\img_000025.png,no_fall,0,Subject1,Activity1,4,25
data\fall_data\Subject1\Activity1\4\img_000026.png,no_fall,0,Subject1,Activity1,4,26
data\fall_data\Subject1\Activity1\4\img_000027.png,no_fall,0,Subject1,Activity1,4,27
data\fall_data\Subject1\Activity1\4\img_000028.png,pre_fall,1,Subject1,Activity1,4,28
data\fall_data\Subject1\Activity1\4\img_000029.png,pre_fall,1,Subject1,Activity1,4,29
data\fall_data\Subject1\Activity1\4\img_000030.png,pre_fall,1,Subject1,Activity1,4,30
data\fall_data\Subject1\Activity1\4\img_000031.png,pre_fall,1,Subject1,Activity1,4,31
data\fall_data\Subject1\Activity1\4\img_000032.png,pre_fall,1,Subject1,Activity1,4,32
data\fall_data\Subject1\Activity1\4\img_000033.png,pre_fall,1,Subject1,Activity1,4,33
data\fall_data\Subject1\Activity1\4\img_000034.png,pre_fall,1,Subject1,Activity1,4,34
data\fall_data\Subject1\Activity1\4\img_000035.png,pre_fall,1,Subject1,Activity1,4,35
data\fall_data\Subject1\Activity1\4\img_000036.png,fall,2,Subject1,Activity1,4,36
data\fall_data\Subject1\Activity1\4\img_000037.png,fall,2,Subject1,Activity1,4,37
data\fall_data\Subject1\Activity1\4\img_000038.png,fall,2,Subject1,Activity1,4,38
data\fall_data\Subject1\Activity1\4\img_000039.png,fall,2,Subject1,Activity1,4,39
data\fall_data\Subject1\Activity1\4\img_000040.png,fall,2,Subject1,Activity1,4,40
data\fall_data\Subject1\Activity1\4\img_000041.png,fall,2,Subject1,Activity1,4,41
data\fall_data\Subject1\Activity1\4\img_000042.png,fall,2,Subject1,Activity1,4,42
data\fall_data\Subject1\Activity1\4\img_000043.png,fall,2,Subject1,Activity1,4,43
data\fall_data\Subject1\Activity1\4\img_000044.png,fall,2,Subject1,Activity1,4,44
data\fall_data\Subject1\Activity1\4\img_000045.png,fall,2,Subject1,Activity1,4,45
data\fall_data\Subject1\Activity1\4\img_000046.png,fall,2,Subject1,Activity1,4,46
data\fall_data\Subject1\Activity1\4\img_000047.png,fall,2,Subject1,Activity1,4,47
data\fall_data\Subject1\Activity1\4\img_000048.png,fall,2,Subject1,Activity1,4,48
data\fall_data\Subject1\Activity1\4\img_000049.png,fall,2,Subject1,Activity1,4,49
data\fall_data\Subject1\Activity1\4\img_000050.png,fall,2,Subject1,Activity1,4,50
data\fall_data\Subject1\Activity1\4\img_000051.png,fall,2,Subject1,Activity1,4,51
data\fall_data\Subject1\Activity1\4\img_000052.png,fall,2,Subject1,Activity1,4,52
data\fall_data\Subject1\Activity1\4\img_000053.png,fall,2,Subject1,Activity1,4,53
data\fall_data\Subject1\Activity1\4\img_000054.png,fall,2,Subject1,Activity1,4,54
data\fall_data\Subject1\Activity1\4\img_000055.png,fall,2,Subject1,Activity1,4,55
data\fall_data\Subject1\Activity1\4\img_000056.png,fall,2,Subject1,Activity1,4,56
data\fall_data\Subject1\Activity1\4\img_000057.png,fall,2,Subject1,Activity1,4,57
data\fall_data\Subject1\Activity1\4\img_000058.png,fall,2,Subject1,Activity1,4,58
data\fall_data\Subject1\Activity1\4\img_000059.png,fall,2,Subject1,Activity1,4,59
data\fall_data\Subject1\Activity1\4\img_000060.png,fall,2,Subject1,Activity1,4,60
data\fall_data\Subject1\Activity1\4\img_000061.png,fall,2,Subject1,Activity1,4,61
data\fall_data\Subject1\Activity1\4\img_000062.png,fall,2,Subject1,Activity1,4,62
data\fall_data\Subject1\Activity1\4\img_000063.png,fall,2,Subject1,Activity1,4,63
data\fall_data\Subject1\Activity1\4\img_000064.png,fall,2,Subject1,Activity1,4,64
data\fall_data\Subject1\Activity1\5\img_000001.png,no_fall,0,Subject1,Activity1,5,1
data\fall_data\Subject1\Activity1\5\img_000002.png,no_fall,0,Subject1,Activity1,5,2
data\fall_data\Subject1\Activity1\5\img_000003.png,no_fall,0,Subject1,Activity1,5,3
data\fall_data\Subject1\Activity1\5\img_000004.png,no_fall,0,Subject1,Activity1,5,4
data\fall_data\Subject1\Activity1\5\img_000005.png,no_fall,0,Subject1,Activity1,5,5
data\fall_data\Subject1\Activity1\5\img_000006.png,no_fall,0,Subject1,Activity1,5,6
data\fall_data\Subject1\Activity1\5\img_000007.png,no_fall,0,Subject1,Activity1,5,7
data\fall_data\Subject1\Activity1\5\img_000008.png,no_fall,0,Subject1,Activity1,5,8
data\fall_data\Subject1\Activity1\5\img_000009.png,no_fall,0,Subject1,Activity1,5,9
data\fall_data\Subject1\Activity1\5\img_000010.png,no_fall,0,Subject1,Activity1,5,10
data\fall_data\Subject1\Activity1\5\img_000011.png,no_fall,0,Subject1,Activity1,5,11
data\fall_data\Subject1\Activity1\5\img_000012.png,no_fall,0,Subject1,Activity1,5,12
data\fall_data\Subject1\Activity1\5\img_000013.png,no_fall,0,Subject1,Activity1,5,13
data\fall_data\Subject1\Activity1\5\img_000014.png,no_fall,0,Subject1,Activity1,5,14
data\fall_data\Subject1\Activity1\5\img_000015.png,no_fall,0,Subject1,Activity1,5,15
data\fall_data\Subject1\Activity1\5\img_000016.png,no_fall,0,Subject1,Activity1,5,16
data\fall_data\Subject1\Activity1\5\img_000017.png,no_fall,0,Subject1,Activity1,5,17
data\fall_data\Subject1\Activity1\5\img_000018.png,no_fall,0,Subject1,Activity1,5,18
data\fall_data\Subject1\Activity1\5\img_000019.png,no_fall,0,Subject1,Activity1,5,19
data\fall_data\Subject1\Activity1\5\img_000020.png,no_fall,0,Subject1,Activity1,5,20
data\fall_data\Subject1\Activity1\5\img_000021.png,no_fall,0,Subject1,Activity1,5,21
data\fall_data\Subject1\Activity1\5\img_000022.png,no_fall,0,Subject1,Activity1,5,22
data\fall_data\Subject1\Activity1\5\img_000023.png,no_fall,0,Subject1,Activity1,5,23
data\fall_data\Subject1\Activity1\5\img_000024.png,no_fall,0,Subject1,Activity1,5,24
data\fall_data\Subject1\Activity1\5\img_000025.png,no_fall,0,Subject1,Activity1,5,25
data\fall_data\Subject1\Activity1\5\img_000026.png,no_fall,0,Subject1,Activity1,5,26
data\fall_data\Subject1\Activity1\5\img_000027.png,no_fall,0,Subject1,Activity1,5,27
data\fall_data\Subject1\Activity1\5\img_000028.png,pre_fall,1,Subject1,Activity1,5,28
data\fall_data\Subject1\Activity1\5\img_000029.png,pre_fall,1,Subject1,Activity1,5,29
data\fall_data\Subject1\Activity1\5\img_000030.png,pre_fall,1,Subject1,Activity1,5,30
data\fall_data\Subject1\Activity1\5\img_000031.png,pre_fall,1,Subject1,Activity1,5,31
data\fall_data\Subject1\Activity1\5\img_000032.png,pre_fall,1,Subject1,Activity1,5,32
data\fall_data\Subject1\Activity1\5\img_000033.png,pre_fall,1,Subject1,Activity1,5,33
data\fall_data\Subject1\Activity1\5\img_000034.png,pre_fall,1,Subject1,Activity1,5,34
data\fall_data\Subject1\Activity1\5\img_000035.png,pre_fall,1,Subject1,Activity1,5,35
data\fall_data\Subject1\Activity1\5\img_000036.png,pre_fall,1,Subject1,Activity1,5,36
data\fall_data\Subject1\Activity1\5\img_000037.png,fall,2,Subject1,Activity1,5,37
data\fall_data\Subject1\Activity1\5\img_000038.png,fall,2,Subject1,Activity1,5,38
data\fall_data\Subject1\Activity1\5\img_000039.png,fall,2,Subject1,Activity1,5,39
data\fall_data\Subject1\Activity1\5\img_000040.png,fall,2,Subject1,Activity1,5,40
data\fall_data\Subject1\Activity1\5\img_000041.png,fall,2,Subject1,Activity1,5,41
data\fall_data\Subject1\Activity1\5\img_000042.png,fall,2,Subject1,Activity1,5,42
data\fall_data\Subject1\Activity1\5\img_000043.png,fall,2,Subject1,Activity1,5,43
data\fall_data\Subject1\Activity1\5\img_000044.png,fall,2,Subject1,Activity1,5,44
data\fall_data\Subject1\Activity1\5\img_000045.png,fall,2,Subject1,Activity1,5,45
data\fall_data\Subject1\Activity1\5\img_000046.png,fall,2,Subject1,Activity1,5,46
data\fall_data\Subject1\Activity1\5\img_000047.png,fall,2,Subject1,Activity1,5,47
data\fall_data\Subject1\Activity1\5\img_000048.png,fall,2,Subject1,Activity1,5,48
data\fall_data\Subject1\Activity1\5\img_000049.png,fall,2,Subject1,Activity1,5,49
data\fall_data\Subject1\Activity1\5\img_000050.png,fall,2,Subject1,Activity1,5,50
data\fall_data\Subject1\Activity1\5\img_000051.png,fall,2,Subject1,Activity1,5,51
data\fall_data\Subject1\Activity1\5\img_000052.png,fall,2,Subject1,Activity1,5,52
data\fall_data\Subject1\Activity1\5\img_000053.png,fall,2,Subject1,Activity1,5,53
data\fall_data\Subject1\Activity1\5\img_000054.png,fall,2,Subject1,Activity1,5,54
data\fall_data\Subject1\Activity1\5\img_000055.png,fall,2,Subject1,Activity1,5,55
data\fall_data\Subject1\Activity1\5\img_000056.png,fall,2,Subject1,Activity1,5,56
data\fall_data\Subject1\Activity1\5\img_000057.png,fall,2,Subject1,Activity1,5,57
data\fall_data\Subject1\Activity1\5\img_000058.png,fall,2,Subject1,Activity1,5,58
data\fall_data\Subject1\Activity1\5\img_000059.png,fall,2,Subject1,Activity1,5,59
data\fall_data\Subject1\Activity1\5\img_000060.png,fall,2,Subject1,Activity1,5,60
data\fall_data\Subject1\Activity1\5\img_000061.png,fall,2,Subject1,Activity1,5,61
data\fall_data\Subject1\Activity1\5\img_000062.png,fall,2,Subject1,Activity1,5,62
data\fall_data\Subject1\Activity1\5\img_000063.png,fall,2,Subject1,Activity1,5,63
data\fall_data\Subject1\Activity1\5\img_000064.png,fall,2,Subject1,Activity1,5,64
data\fall_data\Subject1\Activity1\6\img_000001.png,no_fall,0,Subject1,Activity1,6,1
data\fall_data\Subject1\Activity1\6\img_000002.png,no_fall,0,Subject1,Activity1,6,2
data\fall_data\Subject1\Activity1\6\img_000003.png,no_fall,0,Subject1,Activity1,6,3
data\fall_data\Subject1\Activity1\6\img_000004.png,no_fall,0,Subject1,Activity1,6,4
data\fall_data\Subject1\Activity1\6\img_000005.png,no_fall,0,Subject1,Activity1,6,5
data\fall_data\Subject1\Activity1\6\img_000006.png,no_fall,0,Subject1,Activity1,6,6
data\fall_data\Subject1\Activity1\6\img_000007.png,no_fall,0,Subject1,Activity1,6,7
data\fall_data\Subject1\Activity1\6\img_000008.png,no_fall,0,Subject1,Activity1,6,8
data\fall_data\Subject1\Activity1\6\img_000009.png,no_fall,0,Subject1,Activity1,6,9
data\fall_data\Subject1\Activity1\6\img_000010.png,no_fall,0,Subject1,Activity1,6,10
data\fall_data\Subject1\Activity1\6\img_000011.png,no_fall,0,Subject1,Activity1,6,11
data\fall_data\Subject1\Activity1\6\img_000012.png,no_fall,0,Subject1,Activity1,6,12
data\fall_data\Subject1\Activity1\6\img_000013.png,no_fall,0,Subject1,Activity1,6,13
data\fall_data\Subject1\Activity1\6\img_000014.png,no_fall,0,Subject1,Activity1,6,14
data\fall_data\Subject1\Activity1\6\img_000015.png,no_fall,0,Subject1,Activity1,6,15
data\fall_data\Subject1\Activity1\6\img_000016.png,no_fall,0,Subject1,Activity1,6,16
data\fall_data\Subject1\Activity1\6\img_000017.png,no_fall,0,Subject1,Activity1,6,17
data\fall_data\Subject1\Activity1\6\img_000018.png,no_fall,0,Subject1,Activity1,6,18
data\fall_data\Subject1\Activity1\6\img_000019.png,no_fall,0,Subject1,Activity1,6,19
data\fall_data\Subject1\Activity1\6\img_000020.png,no_fall,0,Subject1,Activity1,6,20
data\fall_data\Subject1\Activity1\6\img_000021.png,no_fall,0,Subject1,Activity1,6,21
data\fall_data\Subject1\Activity1\6\img_000022.png,no_fall,0,Subject1,Activity1,6,22
data\fall_data\Subject1\Activity1\6\img_000023.png,no_fall,0,Subject1,Activity1,6,23
data\fall_data\Subject1\Activity1\6\img_000024.png,no_fall,0,Subject1,Activity1,6,24
data\fall_data\Subject1\Activity1\6\img_000025.png,no_fall,0,Subject1,Activity1,6,25
data\fall_data\Subject1\Activity1\6\img_000026.png,no_fall,0,Subject1,Activity1,6,26
data\fall_data\Subject1\Activity1\6\img_000027.png,no_fall,0,Subject1,Activity1,6,27
data\fall_data\Subject1\Activity1\6\img_000028.png,pre_fall,1,Subject1,Activity1,6,28
data\fall_data\Subject1\Activity1\6\img_000029.png,pre_fall,1,Subject1,Activity1,6,29
data\fall_data\Subject1\Activity1\6\img_000030.png,pre_fall,1,Subject1,Activity1,6,30
data\fall_data\Subject1\Activity1\6\img_000031.png,pre_fall,1,Subject1,Activity1,6,31
data\fall_data\Subject1\Activity1\6\img_000032.png,pre_fall,1,Subject1,Activity1,6,32
data\fall_data\Subject1\Activity1\6\img_000033.png,pre_fall,1,Subject1,Activity1,6,33
data\fall_data\Subject1\Activity1\6\img_000034.png,pre_fall,1,Subject1,Activity1,6,34
data\fall_data\Subject1\Activity1\6\img_000035.png,pre_fall,1,Subject1,Activity1,6,35
data\fall_data\Subject1\Activity1\6\img_000036.png,pre_fall,1,Subject1,Activity1,6,36
data\fall_data\Subject1\Activity1\6\img_000037.png,fall,2,Subject1,Activity1,6,37
data\fall_data\Subject1\Activity1\6\img_000038.png,fall,2,Subject1,Activity1,6,38
data\fall_data\Subject1\Activity1\6\img_000039.png,fall,2,Subject1,Activity1,6,39
data\fall_data\Subject1\Activity1\6\img_000040.png,fall,2,Subject1,Activity1,6,40
data\fall_data\Subject1\Activity1\6\img_000041.png,fall,2,Subject1,Activity1,6,41
data\fall_data\Subject1\Activity1\6\img_000042.png,fall,2,Subject1,Activity1,6,42
data\fall_data\Subject1\Activity1\6\img_000043.png,fall,2,Subject1,Activity1,6,43
data\fall_data\Subject1\Activity1\6\img_000044.png,fall,2,Subject1,Activity1,6,44
data\fall_data\Subject1\Activity1\6\img_000045.png,fall,2,Subject1,Activity1,6,45
data\fall_data\Subject1\Activity1\6\img_000046.png,fall,2,Subject1,Activity1,6,46
data\fall_data\Subject1\Activity1\6\img_000047.png,fall,2,Subject1,Activity1,6,47
data\fall_data\Subject1\Activity1\6\img_000048.png,fall,2,Subject1,Activity1,6,48
data\fall_data\Subject1\Activity1\6\img_000049.png,fall,2,Subject1,Activity1,6,49
data\fall_data\Subject1\Activity1\6\img_000050.png,fall,2,Subject1,Activity1,6,50
data\fall_data\Subject1\Activity1\6\img_000051.png,fall,2,Subject1,Activity1,6,51
data\fall_data\Subject1\Activity1\6\img_000052.png,fall,2,Subject1,Activity1,6,52
data\fall_data\Subject1\Activity1\6\img_000053.png,fall,2,Subject1,Activity1,6,53
data\fall_data\Subject1\Activity1\6\img_000054.png,fall,2,Subject1,Activity1,6,54
data\fall_data\Subject1\Activity1\6\img_000055.png,fall,2,Subject1,Activity1,6,55
data\fall_data\Subject1\Activity1\6\img_000056.png,fall,2,Subject1,Activity1,6,56
data\fall_data\Subject1\Activity1\6\img_000057.png,fall,2,Subject1,Activity1,6,57
data\fall_data\Subject1\Activity1\6\img_000058.png,fall,2,Subject1,Activity1,6,58
data\fall_data\Subject1\Activity1\6\img_000059.png,fall,2,Subject1,Activity1,6,59
data\fall_data\Subject1\Activity1\6\img_000060.png,fall,2,Subject1,Activity1,6,60
data\fall_data\Subject1\Activity1\6\img_000061.png,fall,2,Subject1,Activity1,6,61
data\fall_data\Subject1\Activity1\6\img_000062.png,fall,2,Subject1,Activity1,6,62
data\fall_data\Subject1\Activity1\6\img_000063.png,fall,2,Subject1,Activity1,6,63
data\fall_data\Subject1\Activity1\6\img_000064.png,fall,2,Subject1,Activity1,6,64
data\fall_data\Subject1\Activity2\1\img_000001.png,no_fall,0,Subject1,Activity2,1,1
data\fall_data\Subject1\Activity2\1\img_000002.png,no_fall,0,Subject1,Activity2,1,2
data\fall_data\Subject1\Activity2\1\img_000003.png,no_fall,0,Subject1,Activity2,1,3
data\fall_data\Subject1\Activity2\1\img_000004.png,no_fall,0,Subject1,Activity2,1,4
data\fall_data\Subject1\Activity2\1\img_000005.png,no_fall,0,Subject1,Activity2,1,5
data\fall_data\Subject1\Activity2\1\img_000006.png,no_fall,0,Subject1,Activity2,1,6
data\fall_data\Subject1\Activity2\1\img_000007.png,no_fall,0,Subject1,Activity2,1,7
data\fall_data\Subject1\Activity2\1\img_000008.png,no_fall,0,Subject1,Activity2,1,8
data\fall_data\Subject1\Activity2\1\img_000009.png,no_fall,0,Subject1,Activity2,1,9
data\fall_data\Subject1\Activity2\1\img_000010.png,no_fall,0,Subject1,Activity2,1,10
data\fall_data\Subject1\Activity2\1\img_000011.png,no_fall,0,Subject1,Activity2,1,11
data\fall_data\Subject1\Activity2\1\img_000012.png,no_fall,0,Subject1,Activity2,1,12
data\fall_data\Subject1\Activity2\1\img_000013.png,no_fall,0,Subject1,Activity2,1,13
data\fall_data\Subject1\Activity2\1\img_000014.png,no_fall,0,Subject1,Activity2,1,14
data\fall_data\Subject1\Activity2\1\img_000015.png,no_fall,0,Subject1,Activity2,1,15
data\fall_data\Subject1\Activity2\1\img_000016.png,no_fall,0,Subject1,Activity2,1,16
data\fall_data\Subject1\Activity2\1\img_000017.png,no_fall,0,Subject1,Activity2,1,17
data\fall_data\Subject1\Activity2\1\img_000018.png,no_fall,0,Subject1,Activity2,1,18
data\fall_data\Subject1\Activity2\1\img_000019.png,no_fall,0,Subject1,Activity2,1,19
data\fall_data\Subject1\Activity2\1\img_000020.png,no_fall,0,Subject1,Activity2,1,20
data\fall_data\Subject1\Activity2\1\img_000021.png,no_fall,0,Subject1,Activity2,1,21
data\fall_data\Subject1\Activity2\1\img_000022.png,no_fall,0,Subject1,Activity2,1,22
data\fall_data\Subject1\Activity2\1\img_000023.png,no_fall,0,Subject1,Activity2,1,23
data\fall_data\Subject1\Activity2\1\img_000024.png,no_fall,0,Subject1,Activity2,1,24
data\fall_data\Subject1\Activity2\1\img_000025.png,no_fall,0,Subject1,Activity2,1,25
data\fall_data\Subject1\Activity2\1\img_000026.png,no_fall,0,Subject1,Activity2,1,26
data\fall_data\Subject1\Activity2\1\img_000027.png,no_fall,0,Subject1,Activity2,1,27
data\fall_data\Subject1\Activity2\1\img_000028.png,pre_fall,1,Subject1,Activity2,1,28
data\fall_data\Subject1\Activity2\1\img_000029.png,pre_fall,1,Subject1,Activity2,1,29
data\fall_data\Subject1\Activity2\1\img_000030.png,pre_fall,1,Subject1,Activity2,1,30
data\fall_data\Subject1\Activity2\1\img_000031.png,pre_fall,1,Subject1,Activity2,1,31
data\fall_data\Subject1\Activity2\1\img_000032.png,pre_fall,1,Subject1,Activity2,1,32
data\fall_data\Subject1\Activity2\1\img_000033.png,pre_fall,1,Subject1,Activity2,1,33
data\fall_data\Subject1\Activity2\1\img_000034.png,pre_fall,1,Subject1,Activity2,1,34
data\fall_data\Subject1\Activity2\1\img_000035.png,pre_fall,1,Subject1,Activity2,1,35
data\fall_data\Subject1\Activity2\1\img_000036.png,fall,2,Subject1,Activity2,1,36
data\fall_data\Subject1\Activity2\1\img_000037.png,fall,2,Subject1,Activity2,1,37
data\fall_data\Subject1\Activity2\1\img_000038.png,fall,2,Subject1,Activity2,1,38
data\fall_data\Subject1\Activity2\1\img_000039.png,fall,2,Subject1,Activity2,1,39
data\fall_data\Subject1\Activity2\1\img_000040.png,fall,2,Subject1,Activity2,1,40
data\fall_data\Subject1\Activity2\1\img_000041.png,fall,2,Subject1,Activity2,1,41
data\fall_data\Subject1\Activity2\1\img_000042.png,fall,2,Subject1,Activity2,1,42
data\fall_data\Subject1\Activity2\1\img_000043.png,fall,2,Subject1,Activity2,1,43
data\fall_data\Subject1\Activity2\1\img_000044.png,fall,2,Subject1,Activity2,1,44
data\fall_data\Subject1\Activity2\1\img_000045.png,fall,2,Subject1,Activity2,1,45
data\fall_data\Subject1\Activity2\1\img_000046.png,fall,2,Subject1,Activity2,1,46
data\fall_data\Subject1\Activity2\1\img_000047.png,fall,2,Subject1,Activity2,1,47
data\fall_data\Subject1\Activity2\1\img_000048.png,fall,2,Subject1,Activity2,1,48
data\fall_data\Subject1\Activity2\1\img_000049.png,fall,2,Subject1,Activity2,1,49
data\fall_data\Subject1\Activity2\1\img_000050.png,fall,2,Subject1,Activity2,1,50
data\fall_data\Subject1\Activity2\1\img_000051.png,fall,2,Subject1,Activity2,1,51
data\fall_data\Subject1\Activity2\1\img_000052.png,fall,2,Subject1,Activity2,1,52
data\fall_data\Subject1\Activity2\1\img_000053.png,fall,2,Subject1,Activity2,1,53
data\fall_data\Subject1\Activity2\1\img_000054.png,fall,2,Subject1,Activity2,1,54
data\fall_data\Subject1\Activity2\1\img_000055.png,fall,2,Subject1,Activity2,1,55
data\fall_data\Subject1\Activity2\1\img_000056.png,fall,2,Subject1,Activity2,1,56
