kp_0,kp_1,kp_2,kp_3,kp_4,kp_5,kp_6,kp_7,kp_8,kp_9,kp_10,kp_11,kp_12,kp_13,kp_14,kp_15,kp_16,kp_17,kp_18,kp_19,activity,label
0.13917296,0.9813966,0.17220367,0.9663876,0.17715491,0.95359856,0.31408176,0.9372085,0.31278595,0.94809866,0.43935832,0.9175528,0.4392434,0.9097938,0.5618572,0.93551123,0.5600097,0.93223494,0.1746793,0.9599931,Subject1_Activity1_1,1
0.14243406,0.9805973,0.17098838,0.97090244,0.2060676,0.9417151,0.32126877,0.9350373,0.33924627,0.9364913,0.43045893,0.93493265,0.44251177,0.9084352,0.55727214,0.9555738,0.55490565,0.92263556,0.188528,0.9563088,Subject1_Activity1_1,1
0.1458497,0.97884727,0.17620479,0.9691982,0.2048645,0.9480044,0.32794577,0.9294449,0.341511,0.934704,0.4397923,0.9307808,0.4497995,0.9110016,0.5572471,0.93973196,0.5552392,0.9152237,0.19053465,0.95860136,Subject1_Activity1_1,1
0.1471406,0.96862966,0.16615517,0.9726801,0.19857797,0.951136,0.31956312,0.93343127,0.33660474,0.938886,0.43027303,0.93004227,0.44349405,0.9106263,0.55388117,0.9477064,0.553574,0.92418236,0.18236658,0.96190804,Subject1_Activity1_1,1
0.14755802,0.97665167,0.1765542,0.96766794,0.19964965,0.95399475,0.32945317,0.9327648,0.3398286,0.94179446,0.44171086,0.9293107,0.4505417,0.9165469,0.5572696,0.94211537,0.55678076,0.92496604,0.18810192,0.96083134,Subject1_Activity1_1,1
0.15002905,0.9635764,0.1567545,0.97706074,0.19911979,0.95972735,0.3111369,0.9354177,0.33509997,0.94349957,0.42198125,0.9259751,0.4430039,0.90969193,0.5554195,0.94309765,0.5561065,0.9208812,0.17793715,0.96839404,Subject1_Activity1_1,1
0.1585855,0.95964426,0.15427051,0.9802069,0.20466185,0.9547607,0.30515197,0.93844366,0.33477113,0.94388866,0.4216581,0.9230225,0.44631377,0.90186703,0.5539729,0.955133,0.5556879,0.9277068,0.17946619,0.96748376,Subject1_Activity1_1,1
0.16133204,0.9641608,0.15759844,0.98099506,0.20235117,0.9629598,0.30667216,0.93528515,0.33276507,0.9442234,0.4236133,0.91513044,0.4470306,0.90051615,0.5476732,0.94237286,0.5521972,0.921317,0.1799748,0.9719775,Subject1_Activity1_1,1
0.16227423,0.9659012,0.16130419,0.97540903,0.2027186,0.969205,0.3167653,0.9287532,0.34085545,0.94307375,0.42788896,0.91360134,0.4510284,0.90759355,0.55019706,0.9346351,0.5558457,0.91849625,0.1820114,0.972307,Subject1_Activity1_1,1
0.5102364,0.21200198,0.552419,0.2537683,0.47637078,0.2607442,0.54042923,0.40648988,0.49052927,0.4083777,0.5419407,0.51071423,0.48956656,0.5106416,0.5351009,0.6045163,0.49417695,0.60424894,0.5143949,0.25725627,Subject1_Activity1_2,0
0.5106616,0.21137041,0.5493597,0.25383693,0.4754377,0.2603583,0.5373495,0.4070005,0.4891087,0.4091919,0.5416209,0.5136579,0.48771435,0.51746243,0.53991014,0.6060741,0.49602643,0.6103479,0.5123987,0.2570976,Subject1_Activity1_2,0
0.51062626,0.20921966,0.54918426,0.25468552,0.476286,0.25982973,0.5383825,0.4050019,0.4919345,0.40711653,0.53995734,0.5156821,0.4897953,0.52034795,0.5381397,0.612102,0.4959661,0.61968386,0.5127351,0.25725764,Subject1_Activity1_2,0
0.5101915,0.20943214,0.54979056,0.25521004,0.47613263,0.26024032,0.5385447,0.4039546,0.49184132,0.4058,0.5390826,0.5138771,0.48941594,0.51780236,0.53718764,0.609271,0.4954284,0.61529046,0.5129616,0.25772518,Subject1_Activity1_2,0
0.50987357,0.20990536,0.5511245,0.25553486,0.47561875,0.259788,0.53867495,0.40636194,0.49119672,0.4077124,0.5385851,0.51735735,0.49017212,0.5198646,0.5370886,0.61202747,0.49588567,0.61740243,0.51337165,0.25766143,Subject1_Activity1_2,0
0.5111683,0.20988265,0.55184484,0.25694525,0.47462806,0.26016352,0.53859496,0.40671125,0.48962948,0.40767008,0.54249245,0.5134897,0.49130502,0.51534307,0.53895646,0.6037791,0.49861813,0.6087984,0.51323646,0.2585544,Subject1_Activity1_2,0
0.5116106,0.21034089,0.551612,0.25704995,0.47484016,0.26070458,0.5383419,0.407543,0.48946172,0.4085963,0.5421807,0.51511115,0.49005914,0.5171885,0.5394237,0.6061402,0.49782228,0.6111056,0.5132261,0.25887728,Subject1_Activity1_2,0
0.51121527,0.21129677,0.5520436,0.25678357,0.4752235,0.2606053,0.5384741,0.40692818,0.48966438,0.40796527,0.5415603,0.5147261,0.49035692,0.5168396,0.5382022,0.60471743,0.4986382,0.6099377,0.51363355,0.25869444,Subject1_Activity1_2,0
0.51094645,0.21230435,0.5516351,0.2557803,0.47672373,0.25999528,0.53820854,0.40537012,0.49088868,0.40641356,0.53841406,0.5148384,0.4898431,0.5167882,0.5366363,0.60758275,0.49599192,0.6116158,0.5141794,0.25788778,Subject1_Activity1_2,0
0.5117926,0.21264397,0.5530233,0.2563479,0.4763062,0.26213133,0.54009914,0.4068389,0.49173972,0.4090736,0.54033405,0.5146184,0.49230066,0.5186066,0.53166217,0.6119665,0.5000901,0.6186613,0.51466477,0.2592396,Subject1_Activity1_2,0
0.51249856,0.21206021,0.55145216,0.257359,0.4755702,0.26091933,0.5392346,0.4094231,0.49006018,0.41087735,0.5429395,0.5161843,0.48986235,0.5195338,0.5406372,0.60917944,0.4971176,0.6147767,0.5135112,0.25913918,Subject1_Activity1_2,0
0.5124621,0.21230677,0.55136883,0.25588477,0.47642013,0.2613898,0.5415296,0.41031235,0.4923381,0.4122274,0.5437502,0.51722,0.49047485,0.51983106,0.5397292,0.60866463,0.49514794,0.61159,0.5138945,0.25863728,Subject1_Activity1_2,0
0.51243806,0.21251668,0.55117226,0.25524077,0.47609186,0.26105243,0.54159385,0.40912956,0.49227697,0.41124964,0.54434323,0.5145632,0.4910111,0.51754296,0.53971785,0.6062812,0.49559173,0.60871583,0.51363206,0.25814658,Subject1_Activity1_2,0
0.5120742,0.2120173,0.55182755,0.2549717,0.47613993,0.26135275,0.5414554,0.41198745,0.491554,0.4140316,0.5438897,0.5203666,0.49015307,0.52261394,0.5410652,0.61309284,0.49505654,0.6149973,0.5139837,0.25816223,Subject1_Activity1_2,0
0.5130254,0.21267384,0.5536545,0.25509524,0.47632304,0.26205337,0.5424652,0.40982056,0.4922327,0.41237977,0.5434995,0.51619166,0.49137503,0.5188155,0.53403366,0.61022764,0.495426,0.6134409,0.5149888,0.2585743,Subject1_Activity1_2,0
0.51290655,0.21313322,0.55411476,0.2551298,0.47639343,0.26137528,0.54176205,0.4102076,0.49124584,0.41240597,0.5435923,0.51821154,0.49132368,0.52045965,0.5346898,0.6119436,0.49588415,0.6150461,0.5152541,0.25825256,Subject1_Activity1_2,0
0.51241416,0.21258895,0.5539228,0.25508288,0.47654185,0.2612498,0.54173106,0.40955973,0.49164176,0.41165584,0.5428318,0.5176299,0.49203023,0.5195368,0.5338635,0.6116985,0.49677992,0.6141576,0.5152323,0.25816634,Subject1_Activity1_2,0
0.5126117,0.21290231,0.5542753,0.25489232,0.47653022,0.26106998,0.541543,0.409993,0.49128985,0.41211542,0.54268575,0.5182855,0.4916647,0.52040267,0.53323245,0.6134202,0.49677783,0.6163541,0.51540273,0.25798115,Subject1_Activity1_2,0
0.5130554,0.21351676,0.5541381,0.25477576,0.4763384,0.2608677,0.5416202,0.40924057,0.49147078,0.41150457,0.54327667,0.51663136,0.49225673,0.5194436,0.5328679,0.61198455,0.4977315,0.6160027,0.5152383,0.25782174,Subject1_Activity1_2,0
0.51266015,0.21356279,0.5542512,0.25528088,0.47627145,0.26176307,0.541575,0.41088971,0.49128523,0.41325012,0.54266244,0.51999855,0.49088654,0.5230672,0.5320253,0.6135811,0.4962406,0.6177479,0.5152613,0.25852197,Subject1_Activity1_2,0
0.5133659,0.21389705,0.5541802,0.25527614,0.47585207,0.26066723,0.54066753,0.41178486,0.4903148,0.41377044,0.54159343,0.5237569,0.4906993,0.526577,0.53098786,0.61921084,0.4971044,0.62391067,0.51501614,0.2579717,Subject1_Activity1_2,0
0.51368994,0.21300484,0.5525138,0.25504348,0.47521582,0.2599691,0.54045814,0.411321,0.48997232,0.41304177,0.5439715,0.52095497,0.48960176,0.5238019,0.5399908,0.6122841,0.49607873,0.6160272,0.5138648,0.25750628,Subject1_Activity1_2,0
0.5133299,0.21392748,0.5538923,0.2554464,0.47600088,0.26146454,0.54065335,0.40956995,0.49073362,0.41206443,0.5419793,0.5175705,0.49049965,0.5217774,0.53200614,0.6141715,0.49712,0.62091714,0.5149466,0.25845546,Subject1_Activity1_2,0
0.5133571,0.21384862,0.5535671,0.25640354,0.47518092,0.2611609,0.541215,0.41074914,0.49048147,0.41259643,0.54411054,0.51550394,0.49026343,0.5186752,0.53760064,0.60276043,0.4981609,0.608803,0.514374,0.2587822,Subject1_Activity1_2,0
0.5130107,0.21370462,0.5537418,0.25612426,0.475558,0.26163346,0.54118085,0.41140312,0.4907045,0.41351455,0.5433461,0.51737356,0.4905667,0.52103347,0.5374425,0.60604316,0.49853116,0.6127181,0.5146499,0.25887886,Subject1_Activity1_2,0
0.51296204,0.21357583,0.5537753,0.2555894,0.47578603,0.2592638,0.5412863,0.41049683,0.49064556,0.41192535,0.5436785,0.51744,0.48974425,0.5203587,0.54054594,0.61127657,0.49661827,0.6165983,0.51478064,0.25742662,Subject1_Activity1_2,0
0.51296204,0.21357583,0.5537753,0.2555894,0.47578603,0.2592638,0.5412863,0.41049683,0.49064556,0.41192535,0.5436785,0.51744,0.48974425,0.5203587,0.54054594,0.61127657,0.49661827,0.6165983,0.51478064,0.25742662,Subject1_Activity1_2,0
0.51313674,0.21414615,0.55400705,0.25692272,0.47606698,0.26153103,0.5411149,0.4123094,0.4905432,0.41387147,0.54339856,0.51767683,0.48988572,0.5205597,0.53734636,0.6058993,0.49794123,0.6111636,0.515037,0.25922686,Subject1_Activity1_2,0
0.5127258,0.21475251,0.55507356,0.2562818,0.4770414,0.26138756,0.5407625,0.4110121,0.49058953,0.4128478,0.5416439,0.5182509,0.4899567,0.52149963,0.5328903,0.61337805,0.49646488,0.61954385,0.5160575,0.25883466,Subject1_Activity1_2,0
0.512655,0.21420346,0.5537335,0.25472027,0.47647128,0.25954255,0.5418993,0.41415745,0.49117574,0.41577905,0.5447437,0.5249074,0.49005032,0.5275923,0.54146004,0.6178803,0.4954732,0.6216726,0.5151024,0.2571314,Subject1_Activity1_2,0
0.51255566,0.21428241,0.55430835,0.25538754,0.4763987,0.2600865,0.54209507,0.41314578,0.49111715,0.4145925,0.5444123,0.5204561,0.48992953,0.5227529,0.5401196,0.6111763,0.49604806,0.61462337,0.51535356,0.25773704,Subject1_Activity1_2,0
0.5125133,0.21447033,0.55428094,0.2548041,0.47697982,0.25876537,0.54242724,0.41194874,0.49180457,0.41309294,0.54466105,0.5204601,0.49067554,0.52209544,0.5399602,0.6116351,0.49589992,0.61411935,0.51563036,0.25678474,Subject1_Activity1_2,0
0.5125133,0.21447033,0.55428094,0.2548041,0.47697982,0.25876537,0.54242724,0.41194874,0.49180457,0.41309294,0.54466105,0.5204601,0.49067554,0.52209544,0.5399602,0.6116351,0.49589992,0.61411935,0.51563036,0.25678474,Subject1_Activity1_2,0
0.51252806,0.21448204,0.5557475,0.25564945,0.4774045,0.26133662,0.5421459,0.41151962,0.49171814,0.4134763,0.54254997,0.51873875,0.4914537,0.52130955,0.53154653,0.61247903,0.49698806,0.6167333,0.516576,0.25849304,Subject1_Activity1_2,0
0.5127965,0.21391621,0.5544661,0.25576574,0.47671863,0.25997272,0.54212743,0.4144293,0.4911049,0.41556463,0.5446201,0.5246065,0.49000978,0.5261302,0.5404709,0.6156774,0.4960742,0.6177816,0.5155924,0.25786924,Subject1_Activity1_2,0
0.51302004,0.21500906,0.5561023,0.25638863,0.47766328,0.2616957,0.5423254,0.4133331,0.49176532,0.4150719,0.5422086,0.5247291,0.4912091,0.52700794,0.5319826,0.6188851,0.49722147,0.62296194,0.5168828,0.25904217,Subject1_Activity1_2,0
0.5126814,0.21524118,0.5561851,0.25652176,0.4779748,0.26159066,0.54210037,0.4128187,0.4917502,0.41449136,0.54247373,0.52336997,0.4915827,0.52571034,0.5324098,0.6181842,0.49760565,0.62258023,0.51707995,0.2590562,Subject1_Activity1_2,0
0.51346105,0.21566921,0.55619127,0.25687632,0.47755298,0.26259467,0.541619,0.41401905,0.49081412,0.41605052,0.5428366,0.52402514,0.49045092,0.5271246,0.5332933,0.61741513,0.49635288,0.62283087,0.5168721,0.2597355,Subject1_Activity1_2,0
0.51345676,0.2157371,0.55603665,0.25776938,0.4773439,0.26259983,0.54134786,0.41450247,0.49070033,0.416208,0.5423729,0.5241884,0.49095127,0.5269451,0.5320973,0.6191904,0.49736977,0.6240912,0.51669025,0.2601846,Subject1_Activity1_2,0
0.51351213,0.21576503,0.5561771,0.25893494,0.47718975,0.26234952,0.5410552,0.41444132,0.4900732,0.41549286,0.54230165,0.5216911,0.4887788,0.5237207,0.5336897,0.6139601,0.49580845,0.61877227,0.5166834,0.26064223,Subject1_Activity1_2,0
0.51351213,0.21576503,0.5561771,0.25893494,0.47718975,0.26234952,0.5410552,0.41444132,0.4900732,0.41549286,0.54230165,0.5216911,0.4887788,0.5237207,0.5336897,0.6139601,0.49580845,0.61877227,0.5166834,0.26064223,Subject1_Activity1_2,0
0.5134219,0.21574505,0.55592436,0.25960088,0.47723752,0.26264006,0.540873,0.41506022,0.49021727,0.4160349,0.54200643,0.5248531,0.489439,0.52698314,0.5334549,0.61945415,0.49668655,0.62387115,0.51658094,0.26112047,Subject1_Activity1_2,0
0.5137326,0.21497966,0.5550901,0.25849903,0.476674,0.26106724,0.5411165,0.41592136,0.48996326,0.4168083,0.5447354,0.5252188,0.48991996,0.52763385,0.5408306,0.61533475,0.49675676,0.61998314,0.5158821,0.25978315,Subject1_Activity1_2,0
0.5139785,0.2163139,0.5550231,0.2600888,0.47578976,0.26368585,0.541271,0.41606247,0.48980474,0.4171989,0.54400665,0.523244,0.48927402,0.5258558,0.53813535,0.6082052,0.49791765,0.6134547,0.5154064,0.2618873,Subject1_Activity1_2,0
0.5139785,0.2163139,0.5550231,0.2600888,0.47578976,0.26368585,0.541271,0.41606247,0.48980474,0.4171989,0.54400665,0.523244,0.48927402,0.5258558,0.53813535,0.6082052,0.49791765,0.6134547,0.5154064,0.2618873,Subject1_Activity1_2,0
0.51707166,0.21586013,0.55393946,0.26001686,0.4747632,0.26395407,0.5411691,0.41714773,0.48970652,0.41881976,0.54413724,0.52610445,0.48977023,0.5295703,0.5369196,0.61234415,0.49790666,0.6179791,0.51435137,0.26198548,Subject1_Activity1_2,0
0.52604353,0.21451125,0.55141586,0.2582184,0.4742694,0.2627508,0.5417739,0.4188686,0.49116126,0.42164895,0.5445778,0.53226495,0.4898215,0.5377084,0.5416285,0.6244107,0.49558577,0.6329807,0.51284266,0.2604846,Subject1_Activity1_2,0
0.536787,0.21374325,0.5501763,0.2583473,0.47308594,0.26088965,0.54287016,0.41705427,0.49176064,0.419863,0.5458444,0.5304021,0.4894719,0.53639656,0.542032,0.6217981,0.4947064,0.6297767,0.51163113,0.25961846,Subject1_Activity1_2,0
0.5390155,0.21426587,0.5499802,0.25837535,0.47358966,0.2607261,0.5429248,0.41591212,0.49223477,0.41874182,0.54556555,0.52818173,0.48929587,0.534041,0.5428999,0.6214538,0.49468657,0.6295812,0.5117849,0.25955072,Subject1_Activity1_2,0
0.5390155,0.21426587,0.5499802,0.25837535,0.47358966,0.2607261,0.5429248,0.41591212,0.49223477,0.41874182,0.54556555,0.52818173,0.48929587,0.534041,0.5428999,0.6214538,0.49468657,0.6295812,0.5117849,0.25955072,Subject1_Activity1_2,0
0.54032737,0.21328132,0.55015844,0.25827134,0.47346088,0.26041824,0.54268736,0.41458791,0.4918433,0.41744384,0.5457805,0.5251405,0.4894033,0.53091866,0.5425647,0.61683595,0.49479517,0.62533164,0.51180965,0.2593448,Subject1_Activity1_2,0
0.54241353,0.21302027,0.55079204,0.25883767,0.47422853,0.26050144,0.5434128,0.41708815,0.49301988,0.4196882,0.5436881,0.52818155,0.4888366,0.5339739,0.5354391,0.6155412,0.49336997,0.62552655,0.5125103,0.25966954,Subject1_Activity1_2,0
0.54338264,0.21221468,0.5505694,0.25554422,0.4769495,0.2599799,0.5399627,0.40948474,0.49233523,0.41412565,0.54119724,0.5225153,0.4900272,0.530949,0.5329457,0.6109281,0.49339113,0.6207352,0.5137595,0.25776207,Subject1_Activity1_2,0
0.5433077,0.2117758,0.5503387,0.2555202,0.47697636,0.2602989,0.53970224,0.41006538,0.49225003,0.4148909,0.5412365,0.52513325,0.49080712,0.5338316,0.5333426,0.6132409,0.4943328,0.6235366,0.5136575,0.25790954,Subject1_Activity1_2,0
0.5435534,0.21232699,0.54996914,0.25730482,0.47664067,0.26168472,0.5402104,0.41101336,0.4927902,0.41592965,0.5413977,0.52401745,0.4910234,0.53312486,0.5332159,0.6144347,0.4944736,0.62467796,0.5133049,0.25949478,Subject1_Activity1_2,0
0.54304904,0.21265273,0.5494368,0.25793147,0.47593156,0.26147202,0.540404,0.41200966,0.49274617,0.41677862,0.5419506,0.52332455,0.49107862,0.53258115,0.53399056,0.61316544,0.49516526,0.62272763,0.51268417,0.25970173,Subject1_Activity1_2,0
0.5413468,0.21346748,0.5486997,0.258282,0.4751559,0.2626735,0.5393066,0.41324094,0.4914777,0.4182192,0.54160225,0.52378607,0.49019608,0.53318274,0.5339407,0.61310846,0.49384156,0.6227165,0.5119278,0.26047775,Subject1_Activity1_2,0
0.5403413,0.21501583,0.5478197,0.2567665,0.47428402,0.2622535,0.53894347,0.4133472,0.49111447,0.41871494,0.5406708,0.52301407,0.48920497,0.53279585,0.53374285,0.6108671,0.4939371,0.62110883,0.51105183,0.25950998,Subject1_Activity1_2,0
0.5358532,0.21647938,0.5490421,0.2579649,0.47514382,0.26313856,0.53846437,0.41640666,0.49043703,0.4211659,0.5403046,0.5303451,0.48958316,0.5389534,0.53351134,0.6199519,0.4942014,0.6285068,0.51209295,0.26055175,Subject1_Activity1_2,0
0.5260972,0.22106835,0.551574,0.25903088,0.4760867,0.26523808,0.5386348,0.41326305,0.48992115,0.41742533,0.5400296,0.5242122,0.4892888,0.5316445,0.53428674,0.6133991,0.4957058,0.6220444,0.51383036,0.2621345,Subject1_Activity1_2,0
0.5211281,0.22386536,0.5517795,0.26020288,0.47587284,0.26688972,0.53767776,0.41476834,0.48878795,0.41862816,0.5395853,0.526126,0.48870596,0.5328121,0.53471357,0.6161483,0.49529958,0.6236904,0.5138262,0.2635463,Subject1_Activity1_2,0
0.51560605,0.22419441,0.5513825,0.26324058,0.47551885,0.2688939,0.5365251,0.4170821,0.48766923,0.42029008,0.5397281,0.53030044,0.48894453,0.53579754,0.5372234,0.61506015,0.49777278,0.622664,0.5134507,0.26606724,Subject1_Activity1_2,0
0.51560605,0.22419441,0.5513825,0.26324058,0.47551885,0.2688939,0.5365251,0.4170821,0.48766923,0.42029008,0.5397281,0.53030044,0.48894453,0.53579754,0.5372234,0.61506015,0.49777278,0.622664,0.5134507,0.26606724,Subject1_Activity1_2,0
0.50996685,0.23119149,0.5505449,0.2646333,0.47590756,0.2685827,0.53538173,0.41954887,0.48695084,0.42161918,0.53979945,0.5328652,0.48841316,0.536625,0.5380517,0.61755997,0.49617815,0.6225167,0.5132263,0.266608,Subject1_Activity1_2,0
0.5075112,0.23612131,0.55238944,0.2704629,0.47463113,0.27442223,0.53709835,0.42910516,0.4868415,0.43008697,0.5434745,0.5390295,0.4900074,0.54076064,0.5373016,0.61922705,0.49575588,0.6237067,0.5135103,0.27244258,Subject1_Activity1_2,0
0.5062132,0.24054722,0.5504431,0.27337632,0.4731079,0.27694407,0.5349757,0.43073702,0.4848288,0.43165502,0.54353607,0.54060453,0.48966518,0.5423207,0.5366955,0.6224987,0.49452385,0.62750393,0.5117755,0.2751602,Subject1_Activity1_2,0
0.5062132,0.24054722,0.5504431,0.27337632,0.4731079,0.27694407,0.5349757,0.43073702,0.4848288,0.43165502,0.54353607,0.54060453,0.48966518,0.5423207,0.5366955,0.6224987,0.49452385,0.62750393,0.5117755,0.2751602,Subject1_Activity1_2,0
0.50311387,0.24760939,0.54747856,0.2784825,0.47135335,0.28165844,0.53316015,0.4329826,0.48378822,0.43370196,0.5435471,0.54218125,0.49029738,0.54300386,0.53702646,0.62254417,0.49531946,0.6260609,0.509416,0.28007048,Subject1_Activity1_2,0
0.5016164,0.2520165,0.54721975,0.2801908,0.47169945,0.28363833,0.5323846,0.43629354,0.48337036,0.4371629,0.54342,0.5485522,0.49084646,0.5494728,0.5384987,0.6284872,0.49524316,0.63273245,0.5094596,0.28191456,Subject1_Activity1_2,0
0.49968883,0.2633733,0.54587835,0.28811213,0.46915278,0.29393736,0.5325576,0.44208783,0.48264763,0.44408083,0.546027,0.5539464,0.49203667,0.5563757,0.5412403,0.6251944,0.496073,0.62977856,0.50751555,0.29102474,Subject1_Activity1_2,0
0.49952707,0.26932377,0.54489183,0.29350054,0.46843988,0.29892185,0.5326165,0.4451911,0.48286173,0.44718242,0.5449268,0.5581083,0.49102744,0.5605161,0.5418071,0.6235129,0.4956588,0.6289471,0.5066658,0.29621118,Subject1_Activity1_2,1
0.49638063,0.28493524,0.54523695,0.30577192,0.46797344,0.31026116,0.5318503,0.46475905,0.48109198,0.4663992,0.546446,0.5814441,0.48986813,0.5839054,0.5467884,0.6556927,0.4971715,0.6598364,0.5066052,0.30801654,Subject1_Activity1_2,1
0.4950784,0.2977381,0.54431236,0.31457525,0.46577176,0.31855458,0.53313845,0.4738497,0.48119107,0.47545996,0.5480756,0.5917656,0.4886701,0.5941628,0.547743,0.6592173,0.4954523,0.6620079,0.5050421,0.31656492,Subject1_Activity1_2,1
0.4953715,0.3288569,0.5408182,0.34357548,0.46131858,0.34615332,0.5330586,0.49849743,0.48005626,0.5006733,0.55201143,0.61999756,0.48684582,0.6235653,0.55203277,0.67132854,0.48928794,0.68034923,0.5010684,0.3448644,Subject1_Activity1_2,1
0.49300024,0.34992447,0.5408119,0.36082557,0.460577,0.3605851,0.53080684,0.5110944,0.47781906,0.51177657,0.5476958,0.6366135,0.48586497,0.6389242,0.54790825,0.67630446,0.49125177,0.6851241,0.50069445,0.36070532,Subject1_Activity1_2,1
0.49433404,0.37063876,0.5427683,0.38395083,0.45914754,0.38223854,0.52784365,0.52862984,0.47221094,0.52794594,0.54513484,0.6433273,0.47921094,0.64293456,0.5394029,0.69477206,0.4789826,0.696581,0.5009579,0.38309467,Subject1_Activity1_2,1
0.49117565,0.5102781,0.54417837,0.5184201,0.45655164,0.5035345,0.53324956,0.6079405,0.47081032,0.60022026,0.54999703,0.6780818,0.43796572,0.66792804,0.5751483,0.7260143,0.43975687,0.7211844,0.500365,0.51097727,Subject1_Activity1_2,1
0.94111913,0.29707694,0.9336597,0.34018385,0.8753258,0.3357371,0.9172601,0.4542484,0.88072795,0.4606254,0.97313565,0.51810056,0.93621105,0.52514917,0.9676103,0.5902283,0.9327,0.6066152,0.90449274,0.33796048,Subject1_Activity1_2,1
0.94111913,0.29707694,0.9336597,0.34018385,0.8753258,0.3357371,0.9172601,0.4542484,0.88072795,0.4606254,0.97313565,0.51810056,0.93621105,0.52514917,0.9676103,0.5902283,0.9327,0.6066152,0.90449274,0.33796048,Subject1_Activity1_2,1
0.94111913,0.29707694,0.9336597,0.34018385,0.8753258,0.3357371,0.9172601,0.4542484,0.88072795,0.4606254,0.97313565,0.51810056,0.93621105,0.52514917,0.9676103,0.5902283,0.9327,0.6066152,0.90449274,0.33796048,Subject1_Activity1_2,1
0.94089013,0.29830113,0.9366854,0.3405001,0.8812362,0.33892745,0.915434,0.45539805,0.8795373,0.4620747,0.9787815,0.5173452,0.94542754,0.5262499,0.9736091,0.5759696,0.9351495,0.5975091,0.9089608,0.33971375,Subject1_Activity1_2,1
0.9405897,0.29832518,0.9367094,0.34092516,0.88133144,0.3378519,0.9120402,0.45549795,0.87617683,0.4613143,0.9768098,0.51523894,0.94338655,0.5230863,0.96533453,0.579627,0.9260904,0.599938,0.9090204,0.33938855,Subject1_Activity1_2,1
