kp_0,kp_1,kp_2,kp_3,kp_4,kp_5,kp_6,kp_7,kp_8,kp_9,kp_10,kp_11,kp_12,kp_13,kp_14,kp_15,kp_16,kp_17,kp_18,kp_19,kp_20,kp_21,kp_22,kp_23,kp_24,kp_25,kp_26,kp_27,kp_28,kp_29,kp_30,kp_31,kp_32,kp_33,activity,label
0.58710784,0.46170768,0.5947837,0.44788152,0.58564854,0.4491131,0.6269563,0.44158703,0.6051467,0.44398913,0.6665397,0.51434207,0.60980374,0.50759584,0.6400327,0.6413659,0.58595574,0.5928139,0.5748938,0.7381816,0.5354343,0.65632325,0.6855402,0.7321882,0.64499944,0.7289969,0.70839894,0.89215595,0.66205996,0.8901019,0.7238957,0.99256027,0.68942976,0.9909702,Subject1_Activity1_1,0
0.5738679,0.4700308,0.58153296,0.45629883,0.5712662,0.45717606,0.6130424,0.4496201,0.5885369,0.4515186,0.6479573,0.5191383,0.5972755,0.5111058,0.61177266,0.641571,0.55634516,0.5928088,0.5374077,0.7197472,0.5074777,0.65452915,0.679231,0.72778827,0.644722,0.72603035,0.6990287,0.88499546,0.67140394,0.881134,0.7218327,0.9932513,0.7010767,0.9910481,Subject1_Activity1_1,0
0.55568683,0.4755661,0.56316286,0.4621138,0.55420995,0.46206293,0.5952337,0.45604157,0.57426053,0.4544955,0.627771,0.5220446,0.5872226,0.50893533,0.5797549,0.64166284,0.53039306,0.58757585,0.5032457,0.70517856,0.47951227,0.6512711,0.67779714,0.7241728,0.65104556,0.7221814,0.6857853,0.8829574,0.67079663,0.8768722,0.7184477,0.99704784,0.70669883,0.9935915,Subject1_Activity1_1,0
0.5489501,0.48074478,0.55525523,0.46663263,0.5470082,0.46766803,0.5857729,0.4576792,0.5677626,0.4596329,0.6213817,0.52088565,0.58062196,0.5144131,0.5723591,0.6355398,0.5184062,0.59213763,0.48748896,0.70025283,0.46228552,0.65073967,0.67217916,0.7291198,0.6452033,0.72988963,0.6840527,0.88372904,0.66914505,0.8815185,0.7195328,0.9940982,0.7068534,0.9944501,Subject1_Activity1_1,0
0.5386638,0.4823066,0.54546005,0.4688798,0.53719276,0.46922407,0.5760078,0.4619084,0.558461,0.46176323,0.60954887,0.5248816,0.57189435,0.5139277,0.55757076,0.63979036,0.5152015,0.5903624,0.47580025,0.69723004,0.46084443,0.64845383,0.66352403,0.72654355,0.6376917,0.72586197,0.6808736,0.88180435,0.6635138,0.87662107,0.7185176,0.9917445,0.7022552,0.9897005,Subject1_Activity1_1,0
0.5183385,0.489581,0.52443874,0.47605976,0.5193996,0.47511512,0.55538744,0.4703781,0.54561704,0.46485764,0.58122224,0.53431475,0.570178,0.5163942,0.525326,0.6422573,0.50208235,0.58505,0.44358468,0.698448,0.4457644,0.6420883,0.66130537,0.73187786,0.6524319,0.7295362,0.65957564,0.8856954,0.6550989,0.8760003,0.7171361,0.99990404,0.69493884,0.9881512,Subject1_Activity1_1,0
0.50830716,0.4982096,0.5126075,0.48476174,0.5089045,0.48380396,0.5406289,0.4746478,0.5354745,0.47073856,0.570018,0.5332958,0.56176376,0.5175869,0.5193811,0.64281726,0.49150044,0.58854556,0.4347498,0.70251083,0.42741832,0.647784,0.6533386,0.7347386,0.6458356,0.7334246,0.65949076,0.89049244,0.65138143,0.88102853,0.7227114,0.99812007,0.68999934,0.98643297,Subject1_Activity1_1,0
0.49458987,0.50072527,0.49937183,0.48812154,0.49695286,0.4865159,0.5289323,0.4813273,0.5273475,0.47494787,0.55504435,0.5427468,0.55422664,0.52392113,0.49870107,0.6505605,0.48239502,0.59689105,0.42270562,0.7046078,0.4172743,0.66378987,0.64401066,0.74080235,0.6405993,0.73887783,0.6537766,0.8978738,0.646249,0.8867425,0.72233117,0.9944421,0.6851137,0.9810282,Subject1_Activity1_1,1
0.47153664,0.51619625,0.47659063,0.50358313,0.47301683,0.5011051,0.50476545,0.49631774,0.50219864,0.4877154,0.5236211,0.56092507,0.53857803,0.5304996,0.47098875,0.67634547,0.4719091,0.60378945,0.40200981,0.7171681,0.40434012,0.6807152,0.62538284,0.7552622,0.63251966,0.7504965,0.65048534,0.92194796,0.66048354,0.90223634,0.7391698,0.99554974,0.7108129,0.97915554,Subject1_Activity1_1,1
0.43776032,0.536557,0.44243643,0.5230161,0.43955094,0.5218371,0.47254506,0.5134807,0.47005376,0.50691754,0.5014362,0.5749921,0.5021358,0.55216265,0.4533294,0.694798,0.4409318,0.62676495,0.3829085,0.76328564,0.38775238,0.7081378,0.60859966,0.76663464,0.60646623,0.7656969,0.62949127,0.91753983,0.6251163,0.9053996,0.7170592,0.99626565,0.6871484,0.98409826,Subject1_Activity1_1,1
0.4253386,0.5506231,0.43086505,0.5383398,0.4272821,0.53661907,0.46002862,0.53211355,0.45537972,0.52406245,0.48041645,0.5925904,0.48957285,0.5691334,0.43192148,0.71185255,0.43181396,0.6459826,0.3707427,0.7801516,0.3777487,0.7238179,0.59629357,0.77144295,0.59930784,0.77130854,0.6189377,0.9259903,0.62131417,0.9136014,0.72210115,0.988827,0.69222206,0.9740381,Subject1_Activity1_1,1
0.39298436,0.5930308,0.398,0.58146596,0.39462924,0.5786871,0.42524385,0.5705494,0.420266,0.56145364,0.44903776,0.62729776,0.4460363,0.6027957,0.40794587,0.757503,0.3979829,0.68872786,0.34837216,0.8386739,0.35062465,0.77750224,0.5584658,0.8014805,0.554631,0.80100334,0.58807725,0.9432955,0.59354377,0.9291873,0.684719,0.96176714,0.6783142,0.9442707,Subject1_Activity1_1,1
0.37136686,0.6137983,0.37867808,0.6029487,0.37701157,0.59808457,0.41082048,0.5951706,0.4127516,0.57787544,0.4239288,0.65857995,0.45299459,0.6115244,0.37605956,0.7936023,0.41627643,0.69048595,0.30067536,0.8749546,0.3349155,0.8050408,0.5389592,0.8273361,0.55344385,0.81368285,0.56343853,0.97303575,0.5828974,0.93732864,0.67554057,0.9722018,0.6716591,0.93266755,Subject1_Activity1_1,1
0.35256663,0.6440396,0.35596952,0.6343559,0.36160466,0.6255806,0.3786783,0.62636197,0.40249154,0.600454,0.39604026,0.6915666,0.45360228,0.62256384,0.36925164,0.8263458,0.46165416,0.67560077,0.2981892,0.8875555,0.416553,0.73488516,0.5277094,0.8501457,0.5607225,0.82508266,0.5254214,0.9851065,0.56872004,0.93618715,0.6191063,0.98187256,0.6562554,0.92491245,Subject1_Activity1_1,1
0.28453848,0.76350826,0.2858513,0.75631213,0.29661536,0.7433725,0.3052895,0.750778,0.34293756,0.7154269,0.3298565,0.8034461,0.4042376,0.7329734,0.29645398,0.94627964,0.37719235,0.8158128,0.2534936,0.97276235,0.2880454,0.89440113,0.5131909,0.9366025,0.57323086,0.91162825,0.424654,1.0,0.56374025,0.9437648,0.47674385,0.9763836,0.68015873,0.9069947,Subject1_Activity1_1,1
0.23259616,0.8785585,0.2302691,0.8687203,0.2443801,0.8638167,0.24862467,0.84854794,0.28986073,0.83246094,0.2876362,0.87261826,0.3444799,0.83275837,0.2885525,0.9571954,0.3625732,0.8815802,0.25110412,0.9414208,0.26858872,0.92733175,0.48862234,0.9230906,0.5166174,0.9188136,0.557006,0.9482503,0.5661686,0.9183539,0.6976473,0.9423432,0.6929723,0.9029898,Subject1_Activity1_1,1
0.22735853,0.93577665,0.22422802,0.92964035,0.23907402,0.9205179,0.228666,0.9155165,0.27601257,0.8891348,0.25373662,0.9269099,0.32636914,0.86070734,0.27389613,0.9915175,0.37392333,0.86482155,0.25143415,0.9884993,0.341454,0.9082801,0.42181665,0.93727416,0.46205637,0.9219698,0.51356757,0.92455494,0.52983266,0.87993336,0.64985937,0.9546241,0.6523642,0.90673715,Subject1_Activity1_1,1
0.18820305,0.9654599,0.187173,0.9582019,0.19744964,0.95247394,0.19754224,0.93928266,0.23535505,0.9230547,0.23107353,0.93893135,0.30203405,0.8838235,0.25817105,0.9812918,0.3920193,0.8683835,0.24008356,0.97605246,0.3896937,0.8893817,0.4017666,0.9251236,0.43618637,0.9124889,0.48272046,0.9293427,0.4990529,0.8923612,0.62349796,0.9313158,0.6257432,0.893592,Subject1_Activity1_1,1
0.18538867,0.95248264,0.17886506,0.95348185,0.18411982,0.9496938,0.17392029,0.96935403,0.18968774,0.95938665,0.20855902,0.9827714,0.2444984,0.9452496,0.25581893,0.960154,0.2921401,0.88226503,0.2628253,0.8751229,0.2979358,0.85508686,0.38957462,0.9320197,0.4091015,0.93423486,0.4961226,0.90569794,0.51323,0.8842298,0.6065653,0.90133697,0.6077699,0.8899244,Subject1_Activity1_1,1
0.21903637,0.95032114,0.21432534,0.9549017,0.2240622,0.9497512,0.2058554,0.9660072,0.23392902,0.95480335,0.19572912,0.96186787,0.2801372,0.92954046,0.21323355,0.9428668,0.41804725,0.876862,0.227019,0.89358824,0.56065077,0.83282214,0.3346471,0.9265855,0.37523055,0.9286183,0.42583188,0.9144487,0.46784067,0.8974667,0.5644396,0.90349036,0.57982033,0.8832619,Subject1_Activity1_1,1
0.18250772,0.9442261,0.17688794,0.94648933,0.18006022,0.9473325,0.16741532,0.96708757,0.1718933,0.9688795,0.1801064,0.98098314,0.20999546,0.9655774,0.20184389,0.9764153,0.25901157,0.93097436,0.22952314,0.8923987,0.2711093,0.8578132,0.32189628,0.92161834,0.33674747,0.9342753,0.43936512,0.8960479,0.4580182,0.8981801,0.54681283,0.8496522,0.545833,0.8642104,Subject1_Activity1_1,1
0.17186263,0.9438662,0.16456178,0.94629395,0.17076026,0.9483514,0.15559773,0.96531254,0.16861527,0.9694982,0.17218308,0.97597015,0.21833144,0.9654501,0.19060151,0.9595279,0.27028343,0.92080903,0.21717004,0.88748103,0.26111993,0.8544559,0.32483009,0.9167465,0.34958887,0.9291,0.42417106,0.8888791,0.44587412,0.8919357,0.5209813,0.83288574,0.5177764,0.8458859,Subject1_Activity1_1,1
0.17834869,0.9612453,0.17002983,0.96212745,0.17900582,0.9666597,0.1832835,0.9589625,0.19493385,0.9716434,0.22650853,0.95975435,0.2663056,0.96989805,0.3250148,0.933438,0.43656048,0.9308205,0.38004395,0.828268,0.49502373,0.7887811,0.38895413,0.9242526,0.39928713,0.94078696,0.47732645,0.9207691,0.49265322,0.9279585,0.5480899,0.8193633,0.5519461,0.810763,Subject1_Activity1_1,1
0.1760449,0.93462104,0.168516,0.93684965,0.17478788,0.93927705,0.17776409,0.9441177,0.18753576,0.95164204,0.22761957,0.95195127,0.26914915,0.9473036,0.3102897,0.9411646,0.43674612,0.9027149,0.30730447,0.83634144,0.4686246,0.763696,0.4097658,0.930458,0.42061654,0.9386155,0.49053535,0.91204476,0.5069764,0.9037622,0.5554528,0.8199363,0.55868864,0.7949143,Subject1_Activity1_1,1
0.16521816,0.93234664,0.15785041,0.9332193,0.16634707,0.93530697,0.16932428,0.935833,0.18258052,0.94316846,0.23200832,0.93912345,0.25348383,0.9462601,0.37913078,0.91630346,0.4356184,0.90804857,0.43718582,0.7899788,0.47463375,0.7684436,0.4032201,0.9291392,0.4028972,0.9429262,0.49703643,0.9237696,0.50385207,0.9195269,0.57170343,0.8378328,0.57225955,0.8092792,Subject1_Activity1_1,1
0.14809151,0.9576274,0.14003077,0.9531981,0.14348392,0.9628693,0.15181027,0.9492629,0.1557376,0.9712793,0.2250043,0.945724,0.24074355,0.9619536,0.3792922,0.9236873,0.4407427,0.9136711,0.4585558,0.7840605,0.47741738,0.7736264,0.39716253,0.9232798,0.3963283,0.9418653,0.4972816,0.93254125,0.499248,0.9401949,0.5673949,0.8501544,0.5716553,0.85726464,Subject1_Activity1_1,1
0.13568066,0.9677029,0.13146663,0.96519905,0.1338921,0.97098184,0.14877367,0.95989084,0.1515868,0.9730644,0.19249919,0.95669276,0.23543087,0.9537868,0.25319704,0.9692662,0.42366654,0.92322963,0.24964364,0.8452534,0.47865912,0.7750648,0.36394975,0.91938674,0.37472782,0.9296632,0.45359594,0.9288534,0.47231218,0.92690194,0.54515845,0.84318006,0.5565172,0.8383442,Subject1_Activity1_1,1
0.15384804,0.9579468,0.15001182,0.9560807,0.15346555,0.9602209,0.15408643,0.9503341,0.1608852,0.96044827,0.1650879,0.9471161,0.20658837,0.942803,0.1810922,0.96184534,0.3081598,0.9411908,0.18658283,0.8726247,0.34841317,0.8429681,0.30459905,0.9183359,0.3184199,0.9336892,0.4197293,0.9102611,0.441778,0.9181704,0.53360265,0.85121393,0.53998834,0.8640913,Subject1_Activity1_1,1
0.16471702,0.94323,0.15857548,0.9478465,0.16997541,0.9469692,0.14987735,0.9672102,0.17759487,0.9636281,0.16494404,0.96806437,0.2078625,0.9568531,0.19031028,0.94525117,0.24226208,0.92164236,0.204945,0.8931439,0.24051094,0.8712765,0.30465835,0.9294013,0.3279244,0.94068927,0.40898275,0.91564226,0.42896745,0.91397876,0.53130037,0.89606816,0.52989674,0.89133614,Subject1_Activity1_1,1
0.15383421,0.95539176,0.14563394,0.9575264,0.15447053,0.9558208,0.13169704,0.9773565,0.15777938,0.9725789,0.16099063,0.9785751,0.20540725,0.95465934,0.21275127,0.94613165,0.24875367,0.88974386,0.2112091,0.88592345,0.227404,0.86343807,0.3133293,0.94048154,0.33884194,0.94474393,0.41194507,0.9129854,0.4328149,0.8971841,0.5256807,0.9295593,0.52641064,0.91878873,Subject1_Activity1_1,1
0.15109116,0.95000404,0.14428392,0.9509563,0.15324682,0.94772255,0.13403969,0.9707079,0.16357327,0.9606912,0.16696079,0.9784016,0.2097646,0.9459908,0.22718096,0.945617,0.2559393,0.8787664,0.22774951,0.8728614,0.23619007,0.86674947,0.3184401,0.94276744,0.34312272,0.94341576,0.42601463,0.9252251,0.44018427,0.9015401,0.54598665,0.9478116,0.54264015,0.9301497,Subject1_Activity1_1,1
0.1445374,0.9695108,0.14015535,0.96986586,0.15236394,0.96377766,0.1395979,0.9801732,0.17585383,0.9609851,0.16662051,0.9804156,0.21526566,0.93970364,0.21850203,0.9574459,0.25437868,0.8836281,0.23035169,0.8802087,0.23884277,0.87347704,0.31918272,0.9387156,0.3474557,0.93696326,0.43485233,0.92758465,0.44788978,0.8984086,0.55759305,0.955324,0.5570798,0.9249417,Subject1_Activity1_1,1
0.15099877,0.9562696,0.14827399,0.9534526,0.15523027,0.9543201,0.14926457,0.9532461,0.17162146,0.95278275,0.18082264,0.93880224,0.20620123,0.92824477,0.22799718,0.9189342,0.25348455,0.89191824,0.21926653,0.8787926,0.23759687,0.8689286,0.31858367,0.9123549,0.32919776,0.9218943,0.43696794,0.9124016,0.44224358,0.904779,0.5785413,0.9269065,0.5755142,0.91851854,Subject1_Activity1_1,1
0.1614966,0.97007257,0.15993734,0.9645153,0.16773562,0.96500707,0.16209285,0.9509063,0.19126572,0.9510269,0.18455915,0.9336265,0.21914744,0.9192492,0.21022344,0.93320686,0.2532095,0.90249395,0.20248318,0.8841983,0.23527959,0.8708296,0.3149746,0.92364687,0.32948312,0.9316828,0.42888913,0.91240656,0.43536982,0.9039737,0.58488196,0.9215949,0.5811542,0.91417414,Subject1_Activity1_1,1
0.16527814,0.96997863,0.16247484,0.9660838,0.17160822,0.962358,0.16647618,0.95979875,0.19422977,0.94534117,0.19166134,0.9531021,0.22778253,0.9190426,0.21814285,0.9572621,0.25998452,0.89272535,0.22037335,0.8914565,0.24819808,0.8626233,0.33971202,0.92891794,0.35849878,0.9321228,0.47090203,0.9300515,0.47667208,0.913422,0.589777,0.9438308,0.5876071,0.9301201,Subject1_Activity1_1,1
0.1645525,0.9713359,0.16150664,0.96783537,0.17045711,0.96363914,0.16158551,0.9625845,0.18982874,0.947384,0.18076324,0.95769,0.22317873,0.91666096,0.21447587,0.9520159,0.25370595,0.87234074,0.2176996,0.89464676,0.24334238,0.85422236,0.3242008,0.94152373,0.34694538,0.94160044,0.4577069,0.92836195,0.4675304,0.9058192,0.58889323,0.9430603,0.5851552,0.9254416,Subject1_Activity1_1,1
0.15513274,0.9644453,0.14893456,0.9622343,0.15661538,0.9572495,0.14664243,0.97000587,0.16705501,0.95457685,0.182389,0.98573226,0.2178701,0.94171643,0.23165369,0.96305233,0.2638025,0.8773448,0.23569722,0.86894774,0.2616844,0.853247,0.36337388,0.95582926,0.382732,0.95626694,0.47745344,0.9290391,0.48846197,0.90347964,0.5932642,0.9526671,0.5965619,0.9351399,Subject1_Activity1_1,1
0.14967395,0.98100644,0.1463012,0.97535074,0.15330528,0.9713724,0.14822285,0.97420335,0.170446,0.95804864,0.18005013,0.9796514,0.21936212,0.93365973,0.22679965,0.9692598,0.25841093,0.8749273,0.23469923,0.8851129,0.247924,0.8594518,0.34271914,0.95411855,0.36431852,0.95199865,0.45975468,0.9444944,0.47046646,0.9167169,0.56835765,0.9636988,0.56566685,0.9453243,Subject1_Activity1_1,1
0.14947101,0.98770136,0.14588498,0.98318195,0.15563264,0.97754776,0.1467963,0.9800626,0.17651355,0.9603439,0.17651564,0.9793948,0.219345,0.9293156,0.23828451,0.9630132,0.26209405,0.8646388,0.23779173,0.88709885,0.24568792,0.8651174,0.3247884,0.96099615,0.3488756,0.95494354,0.44307923,0.93900055,0.45260963,0.9028908,0.5691368,0.97766113,0.5652294,0.945635,Subject1_Activity1_1,1
0.14153206,0.9872377,0.1383843,0.98369807,0.14567427,0.98016655,0.13901643,0.9843064,0.16233881,0.9706789,0.17650227,0.97766405,0.20507737,0.9367962,0.25129056,0.94545114,0.26302844,0.8586006,0.24284533,0.8662104,0.24300687,0.85014015,0.31768674,0.9545073,0.33247626,0.95060813,0.43603516,0.93001235,0.4396101,0.8974497,0.56391287,0.9674856,0.5628195,0.9392619,Subject1_Activity1_1,1
0.13917296,0.9813966,0.13775648,0.9776281,0.1369217,0.9788293,0.14089434,0.9802449,0.13764632,0.98021406,0.17220367,0.9663876,0.17715491,0.95359856,0.23509912,0.91923857,0.2319881,0.8808842,0.23722695,0.8676107,0.23540998,0.85854423,0.31408176,0.9372085,0.31278595,0.94809866,0.43935832,0.9175528,0.4392434,0.9097938,0.5618572,0.93551123,0.5600097,0.93223494,Subject1_Activity1_1,1
0.14243406,0.9805973,0.139285,0.9808228,0.1484856,0.97647077,0.14103238,0.98690134,0.16617456,0.97364825,0.17098838,0.97090244,0.2060676,0.9417151,0.23462732,0.93023044,0.2518245,0.8743188,0.2375363,0.86523384,0.24060464,0.8652461,0.32126877,0.9350373,0.33924627,0.9364913,0.43045893,0.93493265,0.44251177,0.9084352,0.55727214,0.9555738,0.55490565,0.92263556,Subject1_Activity1_1,1
0.1458497,0.97884727,0.14193313,0.9788689,0.1502294,0.97644985,0.14313959,0.9852701,0.16408677,0.9770835,0.17620479,0.9691982,0.2048645,0.9480044,0.2369869,0.9248467,0.25126612,0.8809935,0.23613155,0.8594874,0.23888779,0.8648858,0.32794577,0.9294449,0.341511,0.934704,0.4397923,0.9307808,0.4497995,0.9110016,0.5572471,0.93973196,0.5552392,0.9152237,Subject1_Activity1_1,1
0.1471406,0.96862966,0.14163516,0.97013074,0.14993553,0.967273,0.13507912,0.9832839,0.15758748,0.9748629,0.16615517,0.9726801,0.19857797,0.951136,0.2334944,0.93014413,0.24955373,0.88559383,0.23476939,0.86110467,0.23587869,0.8618819,0.31956312,0.93343127,0.33660474,0.938886,0.43027303,0.93004227,0.44349405,0.9106263,0.55388117,0.9477064,0.553574,0.92418236,Subject1_Activity1_1,1
0.14755802,0.97665167,0.14323106,0.9767484,0.14981376,0.975709,0.14209957,0.9849233,0.15870057,0.98049283,0.1765542,0.96766794,0.19964965,0.95399475,0.23838206,0.91646343,0.24715982,0.88297963,0.23616052,0.8586697,0.23575333,0.85976434,0.32945317,0.9327648,0.3398286,0.94179446,0.44171086,0.9293107,0.4505417,0.9165469,0.5572696,0.94211537,0.55678076,0.92496604,Subject1_Activity1_1,1
0.15002905,0.9635764,0.14347735,0.9661603,0.15303385,0.9631818,0.1331893,0.9842423,0.15858619,0.9766734,0.1567545,0.97706074,0.19911979,0.95972735,0.22689047,0.92862743,0.24988417,0.8937376,0.24241148,0.8552429,0.24411769,0.860209,0.3111369,0.9354177,0.33509997,0.94349957,0.42198125,0.9259751,0.4430039,0.90969193,0.5554195,0.94309765,0.5561065,0.9208812,Subject1_Activity1_1,1
0.1585855,0.95964426,0.1511649,0.9639426,0.16283177,0.95863193,0.13627665,0.9855399,0.16810738,0.9732004,0.15427051,0.9802069,0.20466185,0.9547607,0.22349684,0.928613,0.24966776,0.88180286,0.24573548,0.8562662,0.24598551,0.859609,0.30515197,0.93844366,0.33477113,0.94388866,0.4216581,0.9230225,0.44631377,0.90186703,0.5539729,0.955133,0.5556879,0.9277068,Subject1_Activity1_1,1
0.16133204,0.9641608,0.15350474,0.968678,0.16449694,0.96466374,0.13855879,0.98951566,0.16684663,0.9809173,0.15759844,0.98099506,0.20235117,0.9629598,0.22443227,0.92242104,0.24743822,0.88755184,0.2466393,0.8518095,0.24701157,0.8561859,0.30667216,0.93528515,0.33276507,0.9442234,0.4236133,0.91513044,0.4470306,0.90051615,0.5476732,0.94237286,0.5521972,0.921317,Subject1_Activity1_1,1
0.16227423,0.9659012,0.15464243,0.96966434,0.16545804,0.96727127,0.14142053,0.9885258,0.16764009,0.9836464,0.16130419,0.97540903,0.2027186,0.969205,0.22416706,0.92244416,0.24609962,0.9084817,0.24963537,0.85136765,0.24827853,0.8579489,0.3167653,0.9287532,0.34085545,0.94307375,0.42788896,0.91360134,0.4510284,0.90759355,0.55019706,0.9346351,0.5558457,0.91849625,Subject1_Activity1_1,1
0.5102364,0.21200198,0.5178987,0.20028758,0.5023495,0.20183764,0.5318101,0.20001781,0.49156436,0.2040251,0.552419,0.2537683,0.47637078,0.2607442,0.5707375,0.32578644,0.46167594,0.33562222,0.54883474,0.3816633,0.47854456,0.4005241,0.54042923,0.40648988,0.49052927,0.4083777,0.5419407,0.51071423,0.48956656,0.5106416,0.5351009,0.6045163,0.49417695,0.60424894,Subject1_Activity1_2,0
0.5106616,0.21137041,0.5181288,0.19979261,0.50243783,0.20116629,0.53151053,0.19874293,0.49130884,0.202106,0.5493597,0.25383693,0.4754377,0.2603583,0.56993467,0.3283427,0.46029377,0.3383987,0.566503,0.40330005,0.45255423,0.41088542,0.5373495,0.4070005,0.4891087,0.4091919,0.5416209,0.5136579,0.48771435,0.51746243,0.53991014,0.6060741,0.49602643,0.6103479,Subject1_Activity1_2,0
0.51062626,0.20921966,0.51809376,0.19751906,0.50250435,0.1994465,0.531624,0.19753557,0.49155423,0.20188324,0.54918426,0.25468552,0.476286,0.25982973,0.5688434,0.32842645,0.4542149,0.33052146,0.5788355,0.40352604,0.44228235,0.40138826,0.5383825,0.4050019,0.4919345,0.40711653,0.53995734,0.5156821,0.4897953,0.52034795,0.5381397,0.612102,0.4959661,0.61968386,Subject1_Activity1_2,0
0.5101915,0.20943214,0.51789147,0.19785263,0.502146,0.1995892,0.53184617,0.19809559,0.4913654,0.20207962,0.54979056,0.25521004,0.47613263,0.26024032,0.5711252,0.32813016,0.45243382,0.33016077,0.5806881,0.4019006,0.4391201,0.39952144,0.5385447,0.4039546,0.49184132,0.4058,0.5390826,0.5138771,0.48941594,0.51780236,0.53718764,0.609271,0.4954284,0.61529046,Subject1_Activity1_2,0
0.50987357,0.20990536,0.5177271,0.1980532,0.50159436,0.19994034,0.5322179,0.19798441,0.49085426,0.20233607,0.5511245,0.25553486,0.47561875,0.259788,0.575496,0.328562,0.44822237,0.32947183,0.5836053,0.3976554,0.43583694,0.39838186,0.53867495,0.40636194,0.49119672,0.4077124,0.5385851,0.51735735,0.49017212,0.5198646,0.5370886,0.61202747,0.49588567,0.61740243,Subject1_Activity1_2,0
0.5111683,0.20988265,0.51861274,0.19843526,0.5029396,0.20015296,0.5316006,0.19931394,0.49167958,0.20324218,0.55184484,0.25694525,0.47462806,0.26016352,0.57926255,0.3263309,0.44794735,0.3264283,0.5849396,0.39364406,0.4358256,0.39253312,0.53859496,0.40671125,0.48962948,0.40767008,0.54249245,0.5134897,0.49130502,0.51534307,0.53895646,0.6037791,0.49861813,0.6087984,Subject1_Activity1_2,0
0.5116106,0.21034089,0.51913637,0.19883814,0.5032825,0.20056547,0.5319533,0.19978084,0.49166495,0.20370805,0.551612,0.25704995,0.47484016,0.26070458,0.5789238,0.32647866,0.44978252,0.3275496,0.5845192,0.3930501,0.43607828,0.3922103,0.5383419,0.407543,0.48946172,0.4085963,0.5421807,0.51511115,0.49005914,0.5171885,0.5394237,0.6061402,0.49782228,0.6111056,Subject1_Activity1_2,0
